First Step 3|Location is: Salvation Army Centre|1|17:30:00|18:30:00|51 Morrow, Winnipeg, ND 
St. Vital 2|Location is: C-553 St. Mary?s Rd.|2|18:30:00|19:30:00|C-553 St. Mary?s Rd., Winnipeg, ND 3L4
St. Vital 3|Location is: C-553 St. Mary&#39;s Rd.|2|20:30:00|21:30:00|C-553 St. Mary&#39;s Rd., Winnipeg, ND 
St. Vital 2|Location is: C-553 St. Mary?s Rd.|3|18:30:00|19:30:00|C-553 St. Mary?s Rd., Winnipeg, ND 3L4
St. Vital 3|Location is: C-553 St. Mary&#39;s Rd.|3|20:30:00|21:30:00|C-553 St. Mary&#39;s Rd., Winnipeg, ND 
St. Vital 3|Location is: C-553 St. Mary&#39;s Rd.|4|20:30:00|21:30:00|C-553 St. Mary&#39;s Rd., Winnipeg, ND 
St. Vital 2|Location is: C-553 St. Mary?s Rd.|5|18:30:00|19:30:00|C-553 St. Mary?s Rd., Winnipeg, ND 3L4
St. Vital 3|Location is: C-553 St. Mary&#39;s Rd.|5|20:30:00|21:30:00|C-553 St. Mary&#39;s Rd., Winnipeg, ND 
St. Vital 2|Location is: C-553 St. Mary?s Rd.|6|18:30:00|19:30:00|C-553 St. Mary?s Rd., Winnipeg, ND 3L4
St. Vital 3|Location is: C-553 St. Mary&#39;s Rd.|6|20:30:00|21:30:00|C-553 St. Mary&#39;s Rd., Winnipeg, ND 
St. Vital 3|Location is: C-553 St. Mary&#39;s Rd.|7|20:30:00|21:30:00|C-553 St. Mary&#39;s Rd., Winnipeg, ND 
St. Vital 5|Location is: C-553 St. Mary?s Rd.|7|20:00:00|21:00:00|C-553 St. Mary?s Rd., Winnipeg, ND 3L4
St. Vital 3|Location is: C-553 St. Mary&#39;s Rd.|1|20:30:00|21:30:00|C-553 St. Mary&#39;s Rd., Winnipeg, ND 
St. Vital|Location is: C-553 St. Mary?s Rd.|2|09:30:00|10:30:00|C-553 St. Mary?s Rd., Winnipeg, ND 3L4
St. Vital|Location is: C-553 St. Mary?s Rd.|3|09:30:00|10:30:00|C-553 St. Mary?s Rd., Winnipeg, ND 3L4
St. Vital|Location is: C-553 St. Mary?s Rd.|4|09:30:00|10:30:00|C-553 St. Mary?s Rd., Winnipeg, ND 3L4
St. Vital|Location is: C-553 St. Mary?s Rd.|5|09:30:00|10:30:00|C-553 St. Mary?s Rd., Winnipeg, ND 3L4
St. Vital|Location is: C-553 St. Mary?s Rd.|6|09:30:00|10:30:00|C-553 St. Mary?s Rd., Winnipeg, ND 3L4
St. Vital|Location is: C-553 St. Mary?s Rd.|7|09:30:00|10:30:00|C-553 St. Mary?s Rd., Winnipeg, ND 3L4
St. Vital|Location is: C-553 St. Mary?s Rd.|1|09:30:00|10:30:00|C-553 St. Mary?s Rd., Winnipeg, ND 3L4
St. Vital 4|Location is: C-553 St. Mary?s Rd.|7|14:00:00|15:00:00|C-553 St. Mary?s Rd., Winnipeg, ND 3L4
St. Vital 4|Location is: C-553 St. Mary?s Rd.|1|14:00:00|15:00:00|C-553 St. Mary?s Rd., Winnipeg, ND 3L4
Six Thirty Nine|Location is: 111 Horace St.|2|20:00:00|21:00:00|111 Horace St., Winnipeg, ND 1H3
Six Thirty Nine|Location is: 111 Horace St.|3|20:00:00|21:00:00|111 Horace St., Winnipeg, ND 1H3
Six Thirty Nine|Location is: 111 Horace St.|4|20:00:00|21:00:00|111 Horace St., Winnipeg, ND 1H3
Six Thirty Nine|Location is: 111 Horace St.|5|20:00:00|21:00:00|111 Horace St., Winnipeg, ND 1H3
Six Thirty Nine|Location is: 111 Horace St.|6|20:00:00|21:00:00|111 Horace St., Winnipeg, ND 1H3
Six Thirty Nine|Location is: 111 Horace St.|7|20:00:00|21:00:00|111 Horace St., Winnipeg, ND 1H3
Six Thirty Nine|Location is: 111 Horace St.|1|20:00:00|21:00:00|111 Horace St., Winnipeg, ND 1H3
Six Thirty Nine 2|Location is: 111 Horace St.|7|11:00:00|12:00:00|111 Horace St., Winnipeg, ND 1H3
Noon Break|Location is: 208-323 Portage Ave.|2|00:00:00|01:00:00|208-323 Portage Ave., Winnipeg, ND 2C1
Noon Break|Location is: 208-323 Portage Ave.|3|00:00:00|01:00:00|208-323 Portage Ave., Winnipeg, ND 2C1
Noon Break|Location is: 208-323 Portage Ave.|4|00:00:00|01:00:00|208-323 Portage Ave., Winnipeg, ND 2C1
Noon Break 2|Location is: 208-323 Portage Ave.|4|13:00:00|14:00:00|208-323 Portage Ave., Winnipeg, ND 2C1
Noon Break|Location is: 208-323 Portage Ave.|5|00:00:00|01:00:00|208-323 Portage Ave., Winnipeg, ND 2C1
Noon Break|Location is: 208-323 Portage Ave.|6|00:00:00|01:00:00|208-323 Portage Ave., Winnipeg, ND 2C1
One Eighty Five|Location is: 185 Smith St|2|00:00:00|01:00:00|185 Smith St, Winnipeg, ND 1J8
One Eighty Five|Location is: 185 Smith St|6|00:00:00|01:00:00|185 Smith St, Winnipeg, ND 1J8
St. Boniface Norwood|Location is: St. Philip?s Church|3|20:30:00|21:30:00|240 Tache, Winnipeg, ND 1Z7
The Way Out BB Study|Location is: Mennonite Brethren Church|5|19:30:00|20:30:00|231 Kitson & Traverse, Winnipeg, ND 
Men?s Recovery|Location is: 245 McDermot|2|20:00:00|21:00:00|245 McDermot, Winnipeg, ND 0S8
Men?s Recovery|Location is: 245 McDermot|3|20:00:00|21:00:00|245 McDermot, Winnipeg, ND 0S8
Men?s Recovery|Location is: 245 McDermot|6|19:00:00|20:00:00|245 McDermot, Winnipeg, ND 0S8
Argus|Location is: 425 Elgin|1|11:00:00|12:00:00|425 Elgin, Winnipeg, ND 0K7
It?s About Time|Location is: Anishinabe Center|2|19:00:00|20:00:00|287 Laura St., Winnipeg, ND 1C5
It?s About Time|Location is: Anishinabe Center|3|19:00:00|20:00:00|287 Laura St., Winnipeg, ND 1C5
It?s About Time|Location is: Anishinabe Center|5|19:00:00|20:00:00|287 Laura St., Winnipeg, ND 1C5
Nacer De Nuevo|Location is: 586 Main St.|4|19:00:00|20:00:00|586 Main St., Winnipeg, ND 1C7
Nacer De Nuevo|Location is: 586 Main St.|5|19:00:00|20:00:00|586 Main St., Winnipeg, ND 1C7
Nacer De Nuevo|Location is: 586 Main St.|6|19:00:00|20:00:00|586 Main St., Winnipeg, ND 1C7
Nacer De Nuevo|Location is: 586 Main St.|7|19:00:00|20:00:00|586 Main St., Winnipeg, ND 1C7
Nacer De Nuevo|Location is: 586 Main St.|1|19:00:00|20:00:00|586 Main St., Winnipeg, ND 1C7
Windsor Park Southdale|Location is: Prendergast Center|2|20:00:00|21:00:00|10-906 Cottonwood, Winnipeg, ND 1Z7
Windsor Park Southdale|Location is: Prendergast Center|5|20:00:00|21:00:00|10-906 Cottonwood, Winnipeg, ND 1Z7
University|Location is: U. of M. Campus|1|09:30:00|10:30:00|University College, Winnipeg, ND 
Get Er Done (G.E.D.)|Location is: Red Road Lodge|4|19:00:00|20:00:00|631 Main St., Winnipeg, ND 
Get Er Done|Location is: Red Road Lodge|7|13:00:00|14:00:00|631 Main St., Winnipeg, ND 
Get Er Done|Location is: Red Road Lodge|1|13:00:00|14:00:00|631 Main St., Winnipeg, ND 
Browns Valley AA|Location is: Senior Center|6|07:00:00|08:00:00|, Browns Valley, ND 56219
Tigers|Location is: Sokol Hall|2|20:30:00|21:30:00|523 Doucet St., Winnipeg, ND 0M6
Tigers|Location is: Sokol Hall|4|20:30:00|21:30:00|523 Doucet St., Winnipeg, ND 0M6
Big Book|Location is: St. Martyr?s Office|1|09:30:00|10:30:00|289 Dussault, Winnipeg, ND 1N5
Maples|Location is: Lutheran Ch|2|20:00:00|21:00:00|815 Inkster Blvd., Winnipeg, ND 1N3
Maples|Location is: Lutheran Ch|5|20:00:00|21:00:00|815 Inkster Blvd., Winnipeg, ND 1N3
Back to Basics B.B.|Location is: Gordon-King Memorial United Church|4|19:30:00|20:30:00|127 Cobourg Ave., Winnipeg, ND 0H5
Seven Oaks|Location is: Tabernacle Baptist Church|2|20:00:00|21:00:00|155 Bannerman Ave., Winnipeg, ND 0T4
Seven Oaks|Location is: Tabernacle Baptist Church|3|20:00:00|21:00:00|155 Bannerman Ave., Winnipeg, ND 0T4
Seven Oaks|Location is: Tabernacle Baptist Church|4|20:00:00|21:00:00|155 Bannerman Ave., Winnipeg, ND 0T4
Seven Oaks 3|Location is: Tabernacle Baptist Church|4|19:00:00|20:00:00|155 Bannerman Ave., Winnipeg, ND 0T4
Seven Oaks|Location is: Tabernacle Baptist Church|5|20:00:00|21:00:00|155 Bannerman Ave., Winnipeg, ND 0T4
Seven Oaks|Location is: Tabernacle Baptist Church|6|20:00:00|21:00:00|155 Bannerman Ave., Winnipeg, ND 0T4
Seven Oaks|Location is: Tabernacle Baptist Church|7|20:00:00|21:00:00|155 Bannerman Ave., Winnipeg, ND 0T4
Seven Oaks|Location is: Tabernacle Baptist Church|1|20:00:00|21:00:00|155 Bannerman Ave., Winnipeg, ND 0T4
Seven Oaks 4|Location is: Tabernacle Baptist Church|7|10:30:00|11:30:00|155 Bannerman Ave., Winnipeg, ND 0T4
Seven Oaks 2|Location is: Tabernacle Baptist Church|3|17:30:00|18:30:00|155 Bannerman Ave., Winnipeg, ND 0T4
Seven Oaks 2|Location is: Tabernacle Baptist Church|5|17:30:00|18:30:00|155 Bannerman Ave., Winnipeg, ND 0T4
Cosmopolitan|Location is: St. Martins in the Field Angl. Parish|2|19:30:00|20:30:00|160 Smithfield Ave., Winnipeg, ND 1Y2
Cosmopolitan|Location is: St. Martins in the Field Angl. Parish|4|19:30:00|20:30:00|160 Smithfield Ave., Winnipeg, ND 1Y2
North Kildonan|Location is: Grace Lutheran Church|2|20:00:00|21:00:00|211 Kimberly, Winnipeg, ND 0X3
North Kildonan|Location is: Grace Lutheran Church|4|20:00:00|21:00:00|211 Kimberly, Winnipeg, ND 0X3
North Kildonan|Location is: Grace Lutheran Church|6|20:00:00|21:00:00|211 Kimberly, Winnipeg, ND 0X3
Pass It On B.B.|Location is: St. Stephens Ch|2|19:30:00|20:30:00|220 Helmsdale Ave., Winnipeg, ND 0W1
Victoria|Location is: 203-1406 Plessis Rd.|5|20:00:00|21:00:00|203-1406 Plessis Rd., Winnipeg, ND 4L1
Victoria|Location is: 203-1406 Plessis Rd.|1|20:00:00|21:00:00|203-1406 Plessis Rd., Winnipeg, ND 4L1
Welcome 2|Location is: 9-915 McLeod Ave.|2|20:00:00|21:00:00|9-915 McLeod Ave., Winnipeg, ND 0Y4
Welcome 2|Location is: 9-915 McLeod Ave.|3|20:00:00|21:00:00|9-915 McLeod Ave., Winnipeg, ND 0Y4
Welcome 2|Location is: 9-915 McLeod Ave.|4|20:00:00|21:00:00|9-915 McLeod Ave., Winnipeg, ND 0Y4
Welcome 2|Location is: 9-915 McLeod Ave.|5|20:00:00|21:00:00|9-915 McLeod Ave., Winnipeg, ND 0Y4
Welcome 2|Location is: 9-915 McLeod Ave.|6|20:00:00|21:00:00|9-915 McLeod Ave., Winnipeg, ND 0Y4
Welcome 2|Location is: 9-915 McLeod Ave.|7|20:00:00|21:00:00|9-915 McLeod Ave., Winnipeg, ND 0Y4
Welcome 4|Location is: 9-915 McLeod Ave.|1|19:00:00|20:00:00|9-915 McLeod Ave., Winnipeg, ND 0Y4
Welcome 2|Location is: 9-915 McLeod Ave.|1|20:00:00|21:00:00|9-915 McLeod Ave., Winnipeg, ND 0Y4
Welcome|Location is: 9-915 McLeod Ave.|1|10:00:00|11:00:00|9-915 McLeod Ave., Winnipeg, ND 0Y4
Welcome|Location is: 9-915 McLeod Ave.|2|10:00:00|11:00:00|9-915 McLeod Ave., Winnipeg, ND 0Y4
Welcome|Location is: 9-915 McLeod Ave.|3|10:00:00|11:00:00|9-915 McLeod Ave., Winnipeg, ND 0Y4
Welcome|Location is: 9-915 McLeod Ave.|4|10:00:00|11:00:00|9-915 McLeod Ave., Winnipeg, ND 0Y4
Welcome|Location is: 9-915 McLeod Ave.|5|10:00:00|11:00:00|9-915 McLeod Ave., Winnipeg, ND 0Y4
Welcome|Location is: 9-915 McLeod Ave.|6|10:00:00|11:00:00|9-915 McLeod Ave., Winnipeg, ND 0Y4
Welcome 3|Location is: 9-915 McLeod Ave.|7|15:00:00|16:00:00|9-915 McLeod Ave., Winnipeg, ND 0Y4
Transcona Disc.|Location is: Blessed Sacrament Parish Hall|2|19:30:00|20:30:00|710 Roanoke St., Winnipeg, ND 
Transcona Disc.|Location is: Blessed Sacrament Parish Hall|4|19:30:00|20:30:00|710 Roanoke St., Winnipeg, ND 
Noon Luncheon Group|Location is: Alano Society|2|12:00:00|13:00:00|Deadwood Ave, rapid_city, ND 57702
Paths to Serenity|Location is: VFW Hall|1|10:00:00|11:00:00|1222 W Hwy 2, glasgow, ND 59
Minto Step Study|Location is: Minto United Church|1|19:30:00|20:30:00|1015 7 Ave NW, Moose Jaw, ND 2P6
MEN'S DISCUSSION|Location is: 2ND CONG. CHURCH|7|12:00:00|13:00:00|, NEWCASTLE, ND 
Mitchell Alano Club|Location is: Mitchell|2|12:00:00|13:00:00|424 E. 9th Ave., mitchell, ND 57301
Northern lights|Location is: Need to find one|5|18:30:00|19:30:00|123 here, saint_cloud, ND 
Serenity Sister&#39;s|Location is: Rational Alternatives|6|12:00:00|13:00:00|900 5th Street  3rd floor, Int&#39;l Falls. MN. , international_falls, ND 
North Star|Location is: Conerstone Assembly Church|6|19:00:00|20:00:00|, Baudette, ND 
North Star|Location is: Conerstone Assembly Church|3|07:00:00|08:00:00|, Baudette, ND 
MADISON,S WOMEN'S GROUP|Location is: Osu Campus|7|13:00:00|14:00:00|, Madison, ND 
Tuesday_s Best Happy Hour|Location is: Oakwood Park Church|3|19:00:00|20:00:00|811 South Gorden Dr, , South Dakota  USA, ND 57747
ONE DAY AT A TIME|Location is: 651 10th St.|5|20:00:00|21:00:00|651 10th St., Northeast, ND 56265
AA Group|Location is: Community Bldg|4|20:00:00|21:00:00|120 N. Main, Colman, ND 57017
AA Group|Location is: 2nd Presbyterian Chapel|2|20:00:00|21:00:00|101 N. Prairie St., Flandreau, ND 57028
Flandreau Al-Anon|Location is: 2nd Presbyterian Chapel|2|20:00:00|21:00:00|101 N. Prairie St, Flandreau, ND 57028
AA Group|Location is: Lutheran Church|5|20:00:00|21:00:00|702 N. Orleans, Dell Rapids, ND 57022
Prairie AA|Location is: Good Shepherd Lutheran Church|3|20:00:00|21:00:00|1600 E College Dr, marshall, ND 56258
New Way Of Life AA|Location is: Good Shepherd Lutheran Church|2|19:00:00|20:00:00|1600 E College Dr, marshall, ND 56258
Monday Evening|Location is: Alano Club|2|19:00:00|20:00:00|1805 East Hwy 12, willmar, ND 56201
Monday 130 Topic Meeting|Location is: Alano Club|2|13:30:00|14:30:00|1805 East Hwy 12, willmar, ND 56201
Sunday Evening|Location is: Alano Club|1|19:00:00|20:00:00|1805 East Hwy 12, willmar, ND 56201
Sunday Womens Meeting|Location is: Alano Club|1|14:00:00|15:00:00|1805 East Hwy 12, willmar, ND 56201
Saturday Morning Breakfast Club|Location is: Alano Club|7|10:00:00|11:00:00|1805 East Hwy 12, willmar, ND 56201
Thursday Topic AM Meetign|Location is: Alano Club|5|07:30:00|08:30:00|1805 East Hwy 12, willmar, ND 56201
Wednesday Big Book Study|Location is: Alano Club|4|07:30:00|08:30:00|1805 East Hwy 12, willmar, ND 56201
Tuesday AM Step meeting|Location is: Alano Club|3|07:30:00|08:30:00|1805 East Hwy 12, willmar, ND 56201
Monday AM Meeting|Location is: Alano Club|2|07:30:00|08:30:00|1805 East Hwy 12, willmar, ND 56201
Wednesday Morning Open|Location is: Laurel Street AA|4|10:00:00|11:00:00|217 S 8th St, brainerd, ND 56401
LAUREL STREET CLUB ON 8TH STREET|Location is: BRAINERD ALANO|3|20:00:00|21:00:00|, Brainerd, ND 
LAUREL STREET CLUB ON 8TH STREET|Location is: BRAINERD ALANO|2|20:00:00|21:00:00|, Brainerd, ND 
LAUREL STREET CLUB ON 8TH STREET|Location is: BRAINERD ALANO|4|20:00:00|21:00:00|, Brainerd, ND 
LAUREL STREET CLUB ON 8TH STREET|Location is: BRAINERD ALANO|5|22:00:00|23:00:00|, Brainerd, ND 
LAUREL STREET CLUB ON 8TH STREET|Location is: BRAINERD ALANO|6|20:00:00|21:00:00|, Brainerd, ND 
LAUREL STREET CLUB ON 8TH STREET|Location is: BRAINERD ALANO|7|20:30:00|21:30:00|, Brainerd, ND 
LAUREL STREET CLUB ON 8TH STREET|Location is: BRAINERD ALANO|1|10:00:00|11:00:00|, Brainerd, ND 
AA Group|Location is: Municipal Bldg.|1|16:00:00|17:00:00|119 2nd Ave. SW, Pipestone, ND 56164
AA Group|Location is: Municipal Bldg.|4|20:00:00|21:00:00|119 2nd Ave. SW, Pipestone, ND 56164
AA Group|Location is: Municipal Bldg.|6|20:00:00|21:00:00|119 2nd Ave. SW, Pipestone, ND 56164
We Can AA Group|Location is: Peace United Meth. Church|3|19:30:00|20:30:00|S. Hwy 23 & Hwy 30, Pipestone, ND 
Freeman Al-Anon|Location is: Hope Lutheran Church|5|20:00:00|21:00:00|208 E So. Country Rd, Freeman, ND 57029
AA Group|Location is: Hope Lutheran Church|5|20:00:00|21:00:00|208 E. South County Rd, Freeman, ND 57029
Chadron AA|Location is: Catholic Parish|7|20:00:00|21:00:00|340 Cedar St, chadron, ND 69337
Chadron AA|Location is: Catholic Parics|5|20:00:00|21:00:00|340 Cedar St, chadron, ND 69337
Chadron AA|Location is: Catholic Parish|2|20:00:00|21:00:00|340 Cedar St, chadron, ND 69337
Tuesday NIght Meeting|Location is: Congregational Church|3|20:00:00|21:00:00|370 Chadron Ave, chadron, ND 69337
Serenity Group of Alcoholics Anonymous|Location is: Congregattion Church Basement|4|20:00:00|21:00:00|W 4th St & Chadron Ave, Chadron, ND 69337
AA Group|Location is: United Church of Garretson|3|20:00:00|21:00:00|501 Essex Street, Garretson, ND 57030
Saving Grace Women's Mtg.|Location is: Holy Cross Lutheran Church|2|17:30:00|18:30:00|1300 S. Sertoma Avenue, , South Dakota  USA, ND 57106
Eden Valley AA Group|Location is: Assumption Church|2|20:00:00|21:00:00|No Address, Eden Valley, ND 
North End AA Group|Location is: Center of Hope|3|20:00:00|21:00:00|3328 N. Cliff Avenue, , South Dakota  USA, ND 57104
Rainbow Wildbunch AA Group|Location is: Berakhah House|4|19:00:00|20:00:00|400 N. Western Avenue, , South Dakota  USA, ND 57104
Rainbow Wildbunch AA Group|Location is: Berakhah House|7|19:00:00|20:00:00|400 N. Western Avenue, , South Dakota  USA, ND 57104
Young Guns AA Group|Location is: Horse Barn Art Center|1|19:30:00|20:30:00|309 E Falls Park Drive, , South Dakota  USA, ND 57104
Thirsty Evening AA Group|Location is: Peace Lutheran Church|5|19:00:00|20:00:00|5509 W. 41st, , South Dakota  USA, ND 57106
Saturday Morning AA Group|Location is: Peace Lutheran Church|7|10:00:00|11:00:00|5509 W. 41st, , South Dakota  USA, ND 57106
Serenity on Saturday Al-Anon|Location is: Peace Lutheran Church|7|10:00:00|11:00:00|5509 West 41st, Sioux Falls, ND 57106
Three C_s Al-Anon|Location is: First United Methodist Church|5|13:30:00|14:30:00|410 S Spring Ave, Sioux Falls, ND 57104
Downtown AA Meeting|Location is: Carroll Institute|4|17:30:00|18:30:00|310 S. 1st Avenue, , South Dakota  USA, ND 57104
Open Door Al-Anon|Location is: St. Mark_s Lutheran|2|18:30:00|19:30:00|2001 S Elmwood, Sioux Falls, ND 57105
Austin Street Recovery Group|Location is: Austin Street Recovery Group|1|16:00:00|17:00:00|1301 E Austin Street, , South Dakota  USA, ND 57103
Austin Street Recovery Group|Location is: Austin Street Recovery Group|4|20:00:00|21:00:00|1301 E Austin Street, , South Dakota  USA, ND 57103
Serenity Seekers AFG|Location is: East Side Lutheran|1|18:30:00|19:30:00|110 South Sherman, Sioux Falls, ND 57103
Black Sheep AA Group|Location is: Good Shepherd Episcopal Church|2|20:00:00|21:00:00|2707 W. 33rd St., , South Dakota  USA, ND 57105
Black Sheep AA Group|Location is: Good Shepherd Episcopal Church|6|20:00:00|21:00:00|2707 W. 33rd St., , South Dakota  USA, ND 57105
Westside Al-Anon|Location is: Westside Al-Anon|4|18:30:00|19:30:00|1509 West 1st Ave., Sioux Falls, ND 57105
Westside Al-Anon|Location is: Westside Al-Anon|6|18:30:00|19:30:00|1509 West 1st Ave., Sioux Falls, ND 57105
Friday Night Lights|Location is: Episcopal Church|1|20:00:00|21:00:00|450 Bordeaux, chadron, ND 69337
Recovery AA Group|Location is: Our Savior's Lutheran Church|2|17:30:00|18:30:00|33rd St. & Summit Ave., , South Dakota  USA, ND 
12 & 12 Group|Location is: 12 & 12 Group|1|16:00:00|17:00:00|201 E. Elm St., Brandon, ND 57005
12 & 12 Group|Location is: 12 & 12 Group|2|20:00:00|21:00:00|201 E. Elm St., Brandon, ND 57005
12 & 12 Group|Location is: 12 & 12 Group|4|20:00:00|21:00:00|201 E. Elm St., Brandon, ND 57005
12 & 12 Group|Location is: 12 & 12 Group|5|20:00:00|21:00:00|201 E. Elm St., Brandon, ND 57005
12 & 12 Group|Location is: 12 & 12 Group|7|11:00:00|12:00:00|201 E. Elm St., Brandon, ND 57005
Southside Sunset AFG|Location is: Southside Sunset AFG|4|19:00:00|20:00:00|4112 S. West Ave., Sioux Falls, ND 57105
Southside AA|Location is: Sioux Falls South Dakota|2|17:30:00|18:30:00|4112 Southwest Ave, Sioux Falls, ND 57105
Hilltop Al-Anon|Location is: Grace Lutheran Church|3|19:30:00|20:30:00|3300 E. 18th St, Sioux Falls, ND 57103
Hilltop AA Group|Location is: Holy Apostles Episcopal Church|3|20:00:00|21:00:00|1415 S. Bahnson Avenue, , South Dakota  USA, ND 57103
Top Priority AA Group|Location is: Holy Apostles Episcopal Church|6|20:00:00|21:00:00|1415 S. Bahnson Avenue, , South Dakota  USA, ND 57103
A Vision For You|Location is: A Vision For You|4|14:30:00|15:30:00|1390 Benton St. (Ch), Lakewood, ND 56367
Pinnacle Mountain Group|Location is: Winfield Methodist Church|3|19:00:00|20:00:00|Hwy 10 & 300, Little Rock, ND 56367
Pinnacle Mountain Group|Location is: Winfield Methodist Church|6|20:00:00|21:00:00|Hwy 10 & 300, Little Rock, ND 56367
Courage to Change Brandon Valley|Location is: Beaver Valley Lutheran Church|2|20:00:00|21:00:00|26214 484th Ave, Brandon, ND 57068
Good Spirits AFG|Location is: Holy Spirit Church|5|19:00:00|20:00:00|3601 E Dudley Lane, Sioux Falls, ND 57103
As Bill Sees It|Location is: Northland Recovery|6|19:30:00|20:30:00|1215  SE 7th Ave., grand rapids, ND 55744
New Wave of Sobriety|Location is: Peace Lutheran Church|7|09:00:00|10:00:00|140 Saturn Ave N, Cosmos, ND 56228
Strength Group|Location is: Rapids Counseling|7|19:30:00|20:30:00|1313 NE 7th Street, grand rapids, ND 55744
AA|Location is: Zoin Lutheran Church|5|19:30:00|20:30:00|504 N Gilman Ave, litchfield, ND 55355
AA Group|Location is: Community Library|4|20:00:00|21:00:00|201 W. Main, 1 blk. E of Hwy 75, Luverne, ND 
AA Group|Location is: Community Library|7|20:00:00|21:00:00|201 W. Main, 1 blk. E of Hwy 75, Luverne, ND 
Dassel AA|Location is: Dassel City Hall|4|19:30:00|20:30:00|No Address, Dassel, ND 
Dassel AA|Location is: Dassel City Hall|6|19:30:00|20:30:00|No Address, Dassel, ND 
One Day at a Time|Location is: St. Luke's Church|2|19:00:00|20:00:00|17545 NW Huber Ave, Clearwater, ND 55320
SERENITY|Location is: Serenity Room|2|07:00:00|08:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 2|Location is: Serenity Room|2|10:30:00|11:30:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 3|Location is: Serenity Room|2|13:00:00|14:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 4|Location is: Serenity Room|2|16:00:00|17:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 5|Location is: Serenity Room|2|18:00:00|19:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY|Location is: Serenity Room|3|07:00:00|08:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 2|Location is: Serenity Room|3|10:30:00|11:30:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 3|Location is: Serenity Room|3|13:00:00|14:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 4|Location is: Serenity Room|3|16:00:00|17:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 5|Location is: Serenity Room|3|18:00:00|19:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 6|Location is: Serenity Room|3|20:00:00|21:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY|Location is: Serenity Room|4|07:00:00|08:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 2|Location is: Serenity Room|4|10:30:00|11:30:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 3|Location is: Serenity Room|4|13:00:00|14:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 4|Location is: Serenity Room|4|16:00:00|17:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 5|Location is: Serenity Room|4|18:00:00|19:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY MEN_S MEETING|Location is: Serenity Room|4|20:00:00|21:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY|Location is: Serenity Room|5|07:00:00|08:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 2|Location is: Serenity Room|5|10:30:00|11:30:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 3|Location is: Serenity Room|5|13:00:00|14:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 4|Location is: Serenity Room|5|16:00:00|17:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 5|Location is: Serenity Room|5|18:00:00|19:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
CANDLELIGHT MEETING|Location is: Serenity Room|5|12:00:00|13:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY|Location is: Serenity Room|6|07:00:00|08:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 2|Location is: Serenity Room|6|10:30:00|11:30:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 3|Location is: Serenity Room|6|13:00:00|14:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 4|Location is: Serenity Room|6|16:00:00|17:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY YOUNG PEOPLES MEETING|Location is: Serenity Room|6|18:00:00|19:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
CANDLELIGHT MEETING|Location is: Serenity Room|6|12:00:00|13:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 2|Location is: Serenity Room|7|10:30:00|11:30:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 3|Location is: Serenity Room|7|13:00:00|14:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 4|Location is: Serenity Room|7|16:00:00|17:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY 5|Location is: Serenity Room|7|18:00:00|19:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
SERENITY SPEAKERS|Location is: Serenity Room|7|20:00:00|21:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
CANDLELIGHT MEETING|Location is: Serenity Room|7|12:00:00|13:00:00|St George 912 63rd Ave. W., Bradenton, ND 56329
